Date,XLE_returns,XLE_vol_5d,XLE_mom_5d,XLE_op_cl_diff,XLE_vol_ratio,QQQ_returns,QQQ_vol_5d,QQQ_mom_5d,QQQ_op_cl_diff,QQQ_vol_ratio,VXX_returns,VXX_vol_5d,VXX_mom_5d,VXX_op_cl_diff,VXX_vol_ratio,XLF_returns,XLF_vol_5d,XLF_mom_5d,XLF_op_cl_diff,XLF_vol_ratio,XLP_returns,XLP_vol_5d,XLP_mom_5d,XLP_op_cl_diff,XLP_vol_ratio,XLC_returns,XLC_vol_5d,XLC_mom_5d,XLC_op_cl_diff,XLC_vol_ratio,XLB_returns,XLB_vol_5d,XLB_mom_5d,XLB_op_cl_diff,XLB_vol_ratio,XLU_returns,XLU_vol_5d,XLU_mom_5d,XLU_op_cl_diff,XLU_vol_ratio,XLV_returns,XLV_vol_5d,XLV_mom_5d,XLV_op_cl_diff,XLV_vol_ratio,IWM_returns,IWM_vol_5d,IWM_mom_5d,IWM_op_cl_diff,IWM_vol_ratio,XLY_returns,XLY_vol_5d,XLY_mom_5d,XLY_op_cl_diff,XLY_vol_ratio,DIA_returns,DIA_vol_5d,DIA_mom_5d,DIA_op_cl_diff,DIA_vol_ratio,XLK_returns,XLK_vol_5d,XLK_mom_5d,XLK_op_cl_diff,XLK_vol_ratio,SPY_returns,SPY_vol_5d,SPY_mom_5d,SPY_op_cl_diff,SPY_vol_ratio,XLI_returns,XLI_vol_5d,XLI_mom_5d,XLI_op_cl_diff,XLI_vol_ratio,XLRE_returns,XLRE_vol_5d,XLRE_mom_5d,XLRE_op_cl_diff,XLRE_vol_ratio
2013-01-22,0.0095,0.002622594135584077,1.017042330951072,0.8299999999999983,0.9705488621151271,0.0016,0.008074218228410703,1.0009579977846301,0.030000000000001137,0.897808586762075,,,,,,0.009300000000000001,0.003966106403010394,1.008174386920981,0.16000000000000014,0.8270236515494497,0.0003,0.003185592566540799,1.005068032832039,0.03999999999999915,0.821152192605331,,,,,,0.0097,0.006837909037125313,1.0133687110929686,0.37999999999999545,1.0092085614733697,0.0084,0.005312061746629082,1.0120956399437413,0.35999999999999943,1.117627345844504,0.0029,0.0044048836534010755,1.0074304889741132,0.18999999999999773,1.381125226860254,0.0072,0.004196069589508841,0.9968934382263541,0.5699999999999932,0.8703438395415473,0.0026,0.005065570056765575,1.0065694019023053,0.1700000000000017,0.8497950055907566,0.0048,0.0032416045409642473,1.0074709340877945,0.6100000000000136,1.0402377686328304,0.0027,0.004438806145800921,1.0036782235542536,0.05999999999999872,0.8581389112362564,0.0054,0.0030509015061125216,0.9965518623952526,0.799999999999983,0.8966811568630596,0.004,0.005663479495857648,1.0115052732502399,0.25,0.8770910780669146,,,,,
2013-01-23,-0.0034999999999999996,0.005433047027221464,1.0080931809482145,-0.0799999999999983,0.7195905258932156,0.0060999999999999995,0.008038843200361584,1.0071554743869946,0.030000000000001137,0.8770775053480335,,,,,,-0.0007000000000000001,0.00418090899207338,1.0054386718190926,0.0,0.7436998171555768,-0.0003,0.003397351909943978,1.0029141694617032,0.00999999999999801,0.796812749003984,,,,,,-0.0055000000000000005,0.007974459229314551,1.0054984217493126,-0.11999999999999744,0.9496987162693215,-0.0025,0.0060095756921766125,1.0069580831603167,0.03999999999999915,1.0366263440860215,-0.0012,0.0044048836534010755,1.0038739298866517,-0.10000000000000142,1.0131675201170447,-0.0024,0.0036311155310731844,0.992683144463282,-0.23999999999999488,0.8777748060978872,0.0008,0.004802082881417187,1.0047837272873454,0.13000000000000256,0.6292026897214217,0.0053,0.003307113545072202,1.0092362814055595,0.27000000000001023,1.2648221343873518,0.0105,0.004282872867597172,1.0103134753697924,0.0400000000000027,1.2260981912144704,0.0016,0.002731849190566646,0.9961187580025609,0.2400000000000091,0.8472379718127329,0.0002,0.005947856756849479,1.0079428916147193,0.10000000000000142,0.7249154453213078,,,,,
2013-01-24,0.003,0.005532901589582087,1.0060395016050927,0.12999999999999545,0.8811188811188811,-0.0138,0.00726739293006781,0.9949316218809979,-0.030000000000001137,1.1527845429452834,,,,,,0.005,0.004287540087276158,1.0075638647067218,0.02999999999999936,1.2875849621750317,0.0027,0.0028600699292150172,1.0029611756964245,0.0799999999999983,0.9584731543624161,,,,,,0.003,0.006004331769647645,1.0042583392476934,0.11999999999999744,1.370948663354625,0.0045000000000000005,0.004359243053558727,1.0069832402234637,0.0899999999999963,1.010197578075207,0.0064,0.003819293128315763,1.0062398780603983,0.0799999999999983,1.3833384568090994,0.0033,0.007228900331309105,0.9959843837144451,0.14000000000000057,1.0293129297420256,0.0076,0.004329896072655786,1.0078434511184922,0.21999999999999886,0.9962494139709329,0.0040999999999999995,0.0018593009439033885,1.0087116672026195,0.4300000000000068,1.1077844311377245,-0.0171,0.010349299493202428,0.9932808470204968,-0.03999999999999915,1.5428966789667897,0.0003,0.0038370561632584408,0.9954561202462491,0.2599999999999909,1.1261247404445127,0.006,0.003998124560340761,1.0081471484980258,0.23000000000000398,0.7888710785436226,,,,,
2013-01-25,0.0095,0.005883196410115847,1.009846886327977,0.3400000000000034,0.8236536430834214,0.0051,0.0030898220013456583,0.999400569459014,0.10999999999999943,1.108506552191595,,,,,,0.005,0.0038386195435338526,1.0085287846481876,0.0,0.9172510518934082,0.0049,0.0022864820139244465,1.005525466382187,0.03999999999999915,0.9105653382761817,,,,,,0.0034999999999999996,0.005699298202410541,1.0043447509346266,-0.0800000000000054,0.8467647745853772,0.005,0.004355800730061008,1.007340265806595,0.13999999999999346,1.185064935064935,0.0076,0.0034339481650135614,1.0100123374774606,0.28999999999999915,0.6284916201117319,0.0073,0.007799038402264788,1.0025861684576627,0.20999999999999375,0.9084706623281201,0.0105,0.004295113502574757,1.0138230490379636,0.4399999999999977,1.2695574430040233,0.0043,0.0013046072205840466,1.0089819923427423,0.2300000000000182,0.8377160030052592,0.001,0.010114494549902138,0.9951769580870865,-0.0799999999999983,1.522923712889891,0.005600000000000001,0.004145720685236712,1.0006660006660006,0.37000000000000455,1.2014036233066754,0.0032,0.0029765752132274435,1.0070671378091873,0.0,0.8929956060997674,,,,,
2013-01-28,-0.0017000000000000001,0.006086706827176744,1.0047453422847745,-0.4099999999999966,0.8999758395747766,0.0022,0.005748304097731759,0.9997008674842957,0.14000000000000057,0.8624482740558378,,,,,,-0.0042,0.005318552434638587,1.001417434443657,-0.06999999999999851,0.6948107093371475,0.0008,0.0021217916957137887,1.0046422719825232,0.030000000000001137,1.2149310508796958,,,,,,-0.0096,0.007705647279755284,0.9945449035256088,-0.37999999999999545,1.3336192109777016,-0.0006,0.00443317042307196,1.0038256819693945,-0.03999999999999915,1.1039518900343643,-0.0034999999999999996,0.004771058582746601,1.0040236686390533,-0.21999999999999886,0.892129194104735,0.0007000000000000001,0.008137874415349557,1.0022941399202618,-0.010000000000005116,1.1227284698446143,-0.004699999999999999,0.005938265740096177,1.0056775320601896,-0.3100000000000023,1.1722595078299776,0.0002,0.002032978111047935,1.0054533060668032,-0.19999999999998863,0.6373140329714515,0.0034000000000000002,0.010276915879776385,0.9985056378209483,0.05999999999999872,0.6841905484911748,-0.0012,0.005819965635637345,0.9981509564477079,-0.21999999999999886,0.9499706695717758,0.0007000000000000001,0.002398332754227402,1.0049627791563276,-0.13000000000000256,0.8363309352517986,,,,,
2013-01-29,0.0161,0.008125392298221666,1.0161827062422844,1.0,1.3581254371648404,0.0001,0.010359874516614551,1.0018583460719959,0.09999999999999432,0.8609415867480383,,,,,,0.0042,0.00413739048193424,1.0038200339558574,0.08999999999999986,0.8558043875685558,0.0054,0.002486966023089176,1.0073529411764708,0.21999999999999886,1.1028079710144927,,,,,,0.005600000000000001,0.006580653462992867,1.000707571009805,0.23000000000000398,0.8578800258009031,0.0069,0.004002873967538825,1.0080734350807345,0.3400000000000034,1.1783008658008658,0.0108,0.006087856765726343,1.010843941537011,0.4100000000000037,1.147254839733418,0.0006,0.010045546276833376,1.0044617958728388,0.09000000000000341,1.063475665748393,-0.0039000000000000003,0.00679580753111799,0.9996830176717648,-0.13000000000000256,1.3045284586622352,0.0042,0.0019715476154534106,1.0060261857279111,0.789999999999992,0.8137618459002884,0.0014000000000000002,0.010210925521224804,1.000067939398057,0.08999999999999986,0.6396006028636021,0.0039000000000000003,0.00818535277187242,1.0027955271565496,0.8899999999999864,0.8226695311040538,0.0022,0.002310411218809326,1.0047029702970298,0.18000000000000682,0.8730412535976975,,,,,
2013-01-30,-0.0049,0.00849352694703443,1.0068405301410859,-0.5300000000000011,1.0884800700832238,-0.0021,0.012877616239040504,0.9988620369538525,-0.2600000000000051,0.8357600465928946,,,,,,-0.0049,0.005101176334925117,0.9978798586572437,-0.030000000000001137,0.7575899331056744,-0.0019,0.003016123339653071,1.0030428167789611,-0.04999999999999716,0.9562363238512035,,,,,,-0.005600000000000001,0.006599393911564911,0.99575199757257,-0.19999999999999574,0.6923414527101163,0.0008,0.003112394576527856,1.0055665784832453,0.0800000000000054,1.0515516799179276,-0.003,0.006512142504583265,1.0041339784845211,-0.1700000000000017,0.8540868454661558,-0.012,0.011139883302799941,0.9923485321673953,-1.0,1.2001465827887376,-0.0018,0.007012346254999106,0.996399746795379,-0.28000000000000114,0.8007047768206734,-0.0034000000000000002,0.0034230103710038663,1.0007500576967459,-0.46999999999999886,1.176722293538725,-0.0031,0.008292587051095698,0.9999318615426548,-0.07000000000000028,0.6014127144298688,-0.0039000000000000003,0.009456637880346248,0.9983501643183117,-0.5699999999999932,1.056365089612346,-0.0091,0.005757169443398378,0.9949534929744706,-0.3299999999999983,1.0980207351555136,,,,,
2013-01-31,-0.0034999999999999996,0.009227133899537818,1.000319676061591,-0.010000000000005116,1.1106418918918919,-0.0022,0.012959822529649072,0.9959598982492891,-0.12000000000000455,0.8101765799256505,,,,,,-0.0007000000000000001,0.004601847455098881,0.9973141080011309,0.019999999999999574,0.9741507052302288,-0.0014000000000000002,0.0034355494465951146,1.0001085010578852,-0.0800000000000054,0.9646799116997793,,,,,,-0.0091,0.00713673594859723,0.989652023942376,-0.00999999999999801,0.8500244259892525,0.0025,0.0030507376157250907,1.0051107325383306,0.25,0.8649949341438703,-0.0028000000000000004,0.0068360807484991,0.9995310668229778,-0.03999999999999915,1.060713025061772,0.0069,0.0088551115182137,0.9958423194076973,0.7099999999999937,1.2415114637262152,-0.0048,0.006507918253942653,0.9925946459686362,-0.12999999999999545,1.0748525073746313,-0.0025,0.003619806624669338,0.9976645955569651,-0.3499999999999943,0.9372026641294006,0.0017000000000000001,0.002405618423607541,1.0007488596909253,-0.05000000000000071,0.6515989420533782,-0.0025,0.009132469545528175,0.9944465111335493,-0.18999999999999773,0.8358772185491418,-0.0034999999999999996,0.005054206169122901,0.9927672644407014,0.0,1.423860051620304,,,,,
2013-02-01,0.009300000000000001,0.009192823287760946,1.00658663550409,0.29999999999999716,1.1502530167380303,0.011699999999999999,0.01285896574379136,1.006336302229661,0.3100000000000023,1.1734558628611822,,,,,,0.013500000000000002,0.007575420780392338,1.0091743119266054,0.11000000000000121,1.4900951890918446,0.008100000000000001,0.004381209878560944,1.0060084443000974,0.05000000000000426,1.0305343511450382,,,,,,0.0123,0.009756894997897642,1.0031491263713939,0.2700000000000031,0.8190618019359642,0.0027,0.0028236501199688344,1.0053722179585574,-0.020000000000003126,0.9219398340248963,0.008,0.006922427319950714,1.0056166627662062,0.1599999999999966,0.939799331103679,0.0088,0.009009273000636675,1.0033307427556344,0.4100000000000108,1.1946341806915006,0.0058,0.004459484275115228,1.0002380574511982,-0.04999999999999716,0.9684091763820986,0.0096,0.0053508877768086325,1.0056275997063862,0.45000000000001705,1.201834862385321,0.011200000000000002,0.005216032975355891,1.0090279663317947,0.08000000000000185,1.1192660550458715,0.0103,0.009016762168317385,1.0029975860148022,0.5900000000000034,0.929756166713921,0.0097,0.006972804313904126,1.0024274249479836,0.14000000000000057,1.182413981430912,,,,,
2013-02-04,-0.0095,0.010734989520255712,0.9955711141167423,-0.07000000000000739,0.9771062271062271,-0.0174,0.012571117690961281,0.9878773401809442,-0.769999999999996,1.137654292016708,,,,,,-0.011200000000000002,0.009349705877726853,0.9977420265311883,-0.05999999999999872,1.1706619130271614,-0.009399999999999999,0.006866076026377803,0.9963738702170266,-0.22999999999999687,0.979538528515455,,,,,,-0.0096,0.009756894997897642,0.9948123283490997,-0.10999999999999943,0.8069858476362541,-0.0068000000000000005,0.005014678454297944,0.9973171265878231,-0.18999999999999773,0.847913862718708,-0.011200000000000002,0.008975967914381157,0.9940576455174995,-0.28000000000000114,1.1933962264150944,-0.0121,0.008682568744329119,0.9902835085851193,-0.539999999999992,1.0137315224731747,-0.0123,0.0064926881951931125,0.9913209650449876,-0.3300000000000054,0.807148468185389,-0.0084,0.007037755323965165,0.997322623828648,-0.2400000000000091,1.299165673420739,-0.0131,0.00881459017765432,0.9961972022273531,-0.28999999999999915,1.4957382458069837,-0.0113,0.008096727734091074,0.9909211398277005,-0.789999999999992,1.1741909767331995,-0.0086,0.00791599646285924,0.9956323208258882,-0.15000000000000568,1.1229078191356483,,,,,
